Anio	Mes	Estado	Lluvia
2011	Dic	Tabasco	104.4
2011	Dic	Tamaulipas	21.2
2011	Dic	Tlaxcala	2.3
2011	Dic	Veracruz	43.5
2011	Dic	Yucatán	16.8
2011	Dic	Zacatecas	0.2
2011	Dic	Nacional	16.5
2012	Ene	Aguascalientes	11.1
2012	Ene	Baja.California	4
2012	Ene	Baja.California.Sur	0
2012	Ene	Campeche	24
2012	Ene	Ciudad.de.México	6.9
2012	Ene	Coahuila	7.2
2012	Ene	Colima	0
2012	Ene	Chiapas	53.3
2012	Ene	Chihuahua	2.5
2012	Ene	Durango	2.4
2012	Ene	Guanajuato	6.4
2012	Ene	Guerrero	2.3
2012	Ene	Hidalgo	12.1
2012	Ene	Jalisco	0.6
2012	Ene	Estado.de.México	3.6
2012	Ene	Michoacán	1.9
2012	Ene	Morelos	3.1
2012	Ene	Nayarit	0.5
2012	Ene	Nuevo.León	4.9
2012	Ene	Oaxaca	52.4
2012	Ene	Puebla	44.7
2012	Ene	Querétaro	6.7
2012	Ene	Quintana.Roo	54.8
2012	Ene	San.Luis.Potosí	20.1
2012	Ene	Sinaloa	0.6
2012	Ene	Sonora	2.9
2012	Ene	Tabasco	215.9
2012	Ene	Tamaulipas	22.9
2012	Ene	Tlaxcala	4.2
2012	Ene	Veracruz	87.4
2012	Ene	Yucatán	65.8
2012	Ene	Zacatecas	6.2
2012	Ene	Nacional	18.6
2012	Feb	Aguascalientes	51.9
2012	Feb	Baja.California	27.5
2012	Feb	Baja.California.Sur	9.4
2012	Feb	Campeche	22.7
2012	Feb	Ciudad.de.México	28.2
2012	Feb	Coahuila	19.3
2012	Feb	Colima	76.1
2012	Feb	Chiapas	38.6
2012	Feb	Chihuahua	7.4
2012	Feb	Durango	9.6
2012	Feb	Guanajuato	59.5
2012	Feb	Guerrero	6.1
2012	Feb	Hidalgo	49.6
2012	Feb	Jalisco	63.7
2012	Feb	Estado.de.México	33.6
2012	Feb	Michoacán	59.5
2012	Feb	Morelos	20.1
2012	Feb	Nayarit	30.3
2012	Feb	Nuevo.León	71
2012	Feb	Oaxaca	21.8
2012	Feb	Puebla	57.5
2012	Feb	Querétaro	53.8
2012	Feb	Quintana.Roo	58.1
2012	Feb	San.Luis.Potosí	48.3
2012	Feb	Sinaloa	5.7
2012	Feb	Sonora	8.5
2012	Feb	Tabasco	149
2012	Feb	Tamaulipas	79.9
2012	Feb	Tlaxcala	30.5
2012	Feb	Veracruz	47.3
2012	Feb	Yucatán	15.6
2012	Feb	Zacatecas	36.2
2012	Feb	Nacional	30.8
2012	Mar	Aguascalientes	1.1
2012	Mar	Baja.California	37.6
2012	Mar	Baja.California.Sur	1.4
2012	Mar	Campeche	29.8
2012	Mar	Ciudad.de.México	26.5
2012	Mar	Coahuila	24.3
2012	Mar	Colima	0
2012	Mar	Chiapas	58.2
2012	Mar	Chihuahua	3.6
2012	Mar	Durango	0.4
2012	Mar	Guanajuato	7.1
2012	Mar	Guerrero	2.5
2012	Mar	Hidalgo	22.9
2012	Mar	Jalisco	1.4
2012	Mar	Estado.de.México	14.4
2012	Mar	Michoacán	10.6
2012	Mar	Morelos	3.4
2012	Mar	Nayarit	0
2012	Mar	Nuevo.León	24
2012	Mar	Oaxaca	22.8
2012	Mar	Puebla	29.3
2012	Mar	Querétaro	10
2012	Mar	Quintana.Roo	25
2012	Mar	San.Luis.Potosí	17.3
2012	Mar	Sinaloa	0.1
2012	Mar	Sonora	2.7
2012	Mar	Tabasco	35.2
2012	Mar	Tamaulipas	18.9
2012	Mar	Tlaxcala	27.7
2012	Mar	Veracruz	25.9
2012	Mar	Yucatán	6.7
2012	Mar	Zacatecas	1.1
2012	Mar	Nacional	14
2012	Abr	Aguascalientes	0
2012	Abr	Baja.California	17.6
2012	Abr	Baja.California.Sur	0.2
2012	Abr	Campeche	28.2
2012	Abr	Ciudad.de.México	15.1
2012	Abr	Coahuila	19.2
2012	Abr	Colima	0.1
2012	Abr	Chiapas	57.8
2012	Abr	Chihuahua	6.5
2012	Abr	Durango	4.3
2012	Abr	Guanajuato	1.7
2012	Abr	Guerrero	4.9
2012	Abr	Hidalgo	23.2
2012	Abr	Jalisco	0.1
2012	Abr	Estado.de.México	9
2012	Abr	Michoacán	0.9
2012	Abr	Morelos	6.4
2012	Abr	Nayarit	0.2
2012	Abr	Nuevo.León	23.4
2012	Abr	Oaxaca	44
2012	Abr	Puebla	42.1
2012	Abr	Querétaro	4.9
2012	Abr	Quintana.Roo	97.1
2012	Abr	San.Luis.Potosí	63.2
2012	Abr	Sinaloa	0.2
2012	Abr	Sonora	0.5
2012	Abr	Tabasco	52.2
2012	Abr	Tamaulipas	51.4
2012	Abr	Tlaxcala	22.4
2012	Abr	Veracruz	59.8
2012	Abr	Yucatán	112.4
2012	Abr	Zacatecas	1.8
2012	Abr	Nacional	22.1
2012	May	Aguascalientes	5.4
2012	May	Baja.California	0
2012	May	Baja.California.Sur	0
2012	May	Campeche	106.4
2012	May	Ciudad.de.México	16.3
2012	May	Coahuila	23.8
2012	May	Colima	39.3
2012	May	Chiapas	181.1
2012	May	Chihuahua	5.4
2012	May	Durango	7.8
2012	May	Guanajuato	12.4
2012	May	Guerrero	38.4
2012	May	Hidalgo	28.6
2012	May	Jalisco	9.2
2012	May	Estado.de.México	20.1
2012	May	Michoacán	20.3
2012	May	Morelos	50.6
2012	May	Nayarit	3
2012	May	Nuevo.León	48.5
2012	May	Oaxaca	56.7
2012	May	Puebla	60.5
2012	May	Querétaro	20.4
2012	May	Quintana.Roo	202.6
2012	May	San.Luis.Potosí	59.7
2012	May	Sinaloa	0.3
2012	May	Sonora	1.2
2012	May	Tabasco	152.9
2012	May	Tamaulipas	46.4
2012	May	Tlaxcala	32.5
2012	May	Veracruz	91.8
2012	May	Yucatán	71
2012	May	Zacatecas	9.1
2012	May	Nacional	39.4
2012	Jun	Aguascalientes	60
2012	Jun	Baja.California	0.1
2012	Jun	Baja.California.Sur	0
2012	Jun	Campeche	268.8
2012	Jun	Ciudad.de.México	96
2012	Jun	Coahuila	13.5
2012	Jun	Colima	255.2
2012	Jun	Chiapas	264
2012	Jun	Chihuahua	12.2
2012	Jun	Durango	17.1
2012	Jun	Guanajuato	85.8
2012	Jun	Guerrero	217.1
2012	Jun	Hidalgo	87.7
2012	Jun	Jalisco	123.8
2012	Jun	Estado.de.México	130.1
2012	Jun	Michoacán	142.6
2012	Jun	Morelos	159.3
2012	Jun	Nayarit	208.1
2012	Jun	Nuevo.León	59.4
2012	Jun	Oaxaca	349.2
2012	Jun	Puebla	231.1
2012	Jun	Querétaro	110.5
2012	Jun	Quintana.Roo	215.8
2012	Jun	San.Luis.Potosí	143.1
2012	Jun	Sinaloa	57.5
2012	Jun	Sonora	20.2
2012	Jun	Tabasco	270
2012	Jun	Tamaulipas	123.6
2012	Jun	Tlaxcala	202.3
2012	Jun	Veracruz	228
2012	Jun	Yucatán	168.8
2012	Jun	Zacatecas	38.1
2012	Jun	Nacional	104.3
2012	Jul	Aguascalientes	144.5
2012	Jul	Baja.California	4.3
2012	Jul	Baja.California.Sur	2.3
2012	Jul	Campeche	176.2
2012	Jul	Ciudad.de.México	160.5
2012	Jul	Coahuila	47.7
2012	Jul	Colima	118.7
2012	Jul	Chiapas	211.8
2012	Jul	Chihuahua	133.7
2012	Jul	Durango	134.5
2012	Jul	Guanajuato	190.5
2012	Jul	Guerrero	150.9
2012	Jul	Hidalgo	116.3
2012	Jul	Jalisco	202.2
2012	Jul	Estado.de.México	180.7
2012	Jul	Michoacán	186
2012	Jul	Morelos	225.4
2012	Jul	Nayarit	253.8
2012	Jul	Nuevo.León	25.2
2012	Jul	Oaxaca	140
2012	Jul	Puebla	273.7
2012	Jul	Querétaro	138
2012	Jul	Quintana.Roo	108.1
2012	Jul	San.Luis.Potosí	157.2
2012	Jul	Sinaloa	181.4
2012	Jul	Sonora	122.7
2012	Jul	Tabasco	171.8
2012	Jul	Tamaulipas	73.1
2012	Jul	Tlaxcala	197.1
2012	Jul	Veracruz	205.6
2012	Jul	Yucatán	110.7
2012	Jul	Zacatecas	126.7
2012	Jul	Nacional	129.6
2012	Ago	Aguascalientes	89.4
2012	Ago	Baja.California	7.8
2012	Ago	Baja.California.Sur	104.5
2012	Ago	Campeche	199.7
2012	Ago	Ciudad.de.México	108.4
2012	Ago	Coahuila	39.1
2012	Ago	Colima	204.9
2012	Ago	Chiapas	418.1
2012	Ago	Chihuahua	120.7
2012	Ago	Durango	97
2012	Ago	Guanajuato	99.7
2012	Ago	Guerrero	243.9
2012	Ago	Hidalgo	195.4
2012	Ago	Jalisco	158.7
2012	Ago	Estado.de.México	130.9
2012	Ago	Michoacán	192.4
2012	Ago	Morelos	207.5
2012	Ago	Nayarit	325.5
2012	Ago	Nuevo.León	83.3
2012	Ago	Oaxaca	315.4
2012	Ago	Puebla	333.3
2012	Ago	Querétaro	113.8
2012	Ago	Quintana.Roo	202.8
2012	Ago	San.Luis.Potosí	195
2012	Ago	Sinaloa	239.1
2012	Ago	Sonora	117.9
2012	Ago	Tabasco	385.1
2012	Ago	Tamaulipas	86
2012	Ago	Tlaxcala	174.6
2012	Ago	Veracruz	406.8
2012	Ago	Yucatán	122.3
2012	Ago	Zacatecas	111.2
2012	Ago	Nacional	164.8
2012	Sep	Aguascalientes	64.6
2012	Sep	Baja.California	11.1
2012	Sep	Baja.California.Sur	107.5
2012	Sep	Campeche	174.6
2012	Sep	Ciudad.de.México	83.4
2012	Sep	Coahuila	82.8
2012	Sep	Colima	169.3
2012	Sep	Chiapas	321.3
2012	Sep	Chihuahua	104.1
2012	Sep	Durango	87
2012	Sep	Guanajuato	86.2
2012	Sep	Guerrero	185.4
2012	Sep	Hidalgo	74
2012	Sep	Jalisco	69.1
2012	Sep	Estado.de.México	78.2
2012	Sep	Michoacán	81
2012	Sep	Morelos	128.9
2012	Sep	Nayarit	194
2012	Sep	Nuevo.León	105.4
2012	Sep	Oaxaca	219.5
2012	Sep	Puebla	201.7
2012	Sep	Querétaro	94.4
2012	Sep	Quintana.Roo	105.2
2012	Sep	San.Luis.Potosí	176.5
2012	Sep	Sinaloa	122.7
2012	Sep	Sonora	72.2
2012	Sep	Tabasco	293.2
2012	Sep	Tamaulipas	142.8
2012	Sep	Tlaxcala	111.7
2012	Sep	Veracruz	258.1
2012	Sep	Yucatán	141.4
2012	Sep	Zacatecas	79.5
2012	Sep	Nacional	126.1
2012	Oct	Aguascalientes	6.4
2012	Oct	Baja.California	1.9
2012	Oct	Baja.California.Sur	65.8
2012	Oct	Campeche	81
2012	Oct	Ciudad.de.México	14.9
2012	Oct	Coahuila	20.3
2012	Oct	Colima	66.7
2012	Oct	Chiapas	194.4
2012	Oct	Chihuahua	33.4
2012	Oct	Durango	26
2012	Oct	Guanajuato	5.7
2012	Oct	Guerrero	98.8
2012	Oct	Hidalgo	12.8
2012	Oct	Jalisco	22
2012	Oct	Estado.de.México	14.8
2012	Oct	Michoacán	25.4
2012	Oct	Morelos	31.1
2012	Oct	Nayarit	37.7
2012	Oct	Nuevo.León	41.6
2012	Oct	Oaxaca	93.8
2012	Oct	Puebla	63.2
2012	Oct	Querétaro	7
2012	Oct	Quintana.Roo	179.1
2012	Oct	San.Luis.Potosí	37.2
2012	Oct	Sinaloa	44.4
2012	Oct	Sonora	4.2
2012	Oct	Tabasco	203.1
2012	Oct	Tamaulipas	34
2012	Oct	Tlaxcala	36.2
2012	Oct	Veracruz	164.7
2012	Oct	Yucatán	100.6
2012	Oct	Zacatecas	9.9
2012	Oct	Nacional	52
2012	Nov	Aguascalientes	4.2
2012	Nov	Baja.California	5.6
2012	Nov	Baja.California.Sur	1.7
2012	Nov	Campeche	4.4
2012	Nov	Ciudad.de.México	12.7
2012	Nov	Coahuila	22.9
2012	Nov	Colima	36.1
2012	Nov	Chiapas	29
2012	Nov	Chihuahua	20.6
2012	Nov	Durango	9.4
2012	Nov	Guanajuato	14.9
2012	Nov	Guerrero	10.7
2012	Nov	Hidalgo	26.1
2012	Nov	Jalisco	6.1
2012	Nov	Estado.de.México	12.5
2012	Nov	Michoacán	28.4
2012	Nov	Morelos	4.4
2012	Nov	Nayarit	2.3
2012	Nov	Nuevo.León	73.6
2012	Nov	Oaxaca	30.3
2012	Nov	Puebla	42.2
2012	Nov	Querétaro	27.9
2012	Nov	Quintana.Roo	43.9
2012	Nov	San.Luis.Potosí	53.9
2012	Nov	Sinaloa	5.2
2012	Nov	Sonora	1.7
2012	Nov	Tabasco	18.6
2012	Nov	Tamaulipas	45.2
2012	Nov	Tlaxcala	6.6
2012	Nov	Veracruz	89.2
2012	Nov	Yucatán	17.5
2012	Nov	Zacatecas	5.4
2012	Nov	Nacional	22.4
2012	Dic	Aguascalientes	9.1
2012	Dic	Baja.California	32.8
2012	Dic	Baja.California.Sur	13.1
2012	Dic	Campeche	25.4
2012	Dic	Ciudad.de.México	0
2012	Dic	Coahuila	3.5
2012	Dic	Colima	24.2
2012	Dic	Chiapas	57.7
2012	Dic	Chihuahua	21.4
2012	Dic	Durango	10.7
2012	Dic	Guanajuato	3.4
2012	Dic	Guerrero	0.5
2012	Dic	Hidalgo	3.7
2012	Dic	Jalisco	12.2
2012	Dic	Estado.de.México	0.6
2012	Dic	Michoacán	5.8
2012	Dic	Morelos	0.2
2012	Dic	Nayarit	4.7
2012	Dic	Nuevo.León	2.1
2012	Dic	Oaxaca	14.1
2012	Dic	Puebla	11.2
2012	Dic	Querétaro	2.5
2012	Dic	Quintana.Roo	45.6
2012	Dic	San.Luis.Potosí	2.9
2012	Dic	Sinaloa	40
2012	Dic	Sonora	27.4
2012	Dic	Tabasco	122.8
2012	Dic	Tamaulipas	3.1
2012	Dic	Tlaxcala	3.3
2012	Dic	Veracruz	31.3
2012	Dic	Yucatán	15.4
2012	Dic	Zacatecas	5.6
2012	Dic	Nacional	18.2
2013	Ene	Aguascalientes	51.6
2013	Ene	Baja.California	28.9
2013	Ene	Baja.California.Sur	8.6
2013	Ene	Campeche	113.7
2013	Ene	Ciudad.de.México	2.2
2013	Ene	Coahuila	15.4
2013	Ene	Colima	98
2013	Ene	Chiapas	59
2013	Ene	Chihuahua	18.5
2013	Ene	Durango	4.6
2013	Ene	Guanajuato	11.4
2013	Ene	Guerrero	7
2013	Ene	Hidalgo	7.7
2013	Ene	Jalisco	46
2013	Ene	Estado.de.México	4.1
2013	Ene	Michoacán	17.7
2013	Ene	Morelos	0.8
2013	Ene	Nayarit	18.7
2013	Ene	Nuevo.León	28
2013	Ene	Oaxaca	11.4
2013	Ene	Puebla	8.3
2013	Ene	Querétaro	4.9
2013	Ene	Quintana.Roo	51.3
2013	Ene	San.Luis.Potosí	22.5
2013	Ene	Sinaloa	4
2013	Ene	Sonora	19.1
2013	Ene	Tabasco	185.9
2013	Ene	Tamaulipas	30.9
2013	Ene	Tlaxcala	4.1
2013	Ene	Veracruz	28.7
2013	Ene	Yucatán	56.7
2013	Ene	Zacatecas	27
2013	Ene	Nacional	26.4
2013	Feb	Aguascalientes	0
2013	Feb	Baja.California	12.2
2013	Feb	Baja.California.Sur	0.5
2013	Feb	Campeche	15.7
2013	Feb	Ciudad.de.México	1.4
2013	Feb	Coahuila	1.8
2013	Feb	Colima	0
2013	Feb	Chiapas	16.9
2013	Feb	Chihuahua	1.9
2013	Feb	Durango	0.1
2013	Feb	Guanajuato	0.2
2013	Feb	Guerrero	0.1
2013	Feb	Hidalgo	8.5
2013	Feb	Jalisco	0.1
2013	Feb	Estado.de.México	0.9
2013	Feb	Michoacán	0.9
2013	Feb	Morelos	0.3
2013	Feb	Nayarit	0.5
2013	Feb	Nuevo.León	2.5
2013	Feb	Oaxaca	11.9
2013	Feb	Puebla	11.7
2013	Feb	Querétaro	3.8
2013	Feb	Quintana.Roo	40.7
2013	Feb	San.Luis.Potosí	4.8
2013	Feb	Sinaloa	0.1
2013	Feb	Sonora	5.1
2013	Feb	Tabasco	34.3
2013	Feb	Tamaulipas	3.2
2013	Feb	Tlaxcala	7.5
2013	Feb	Veracruz	29.3
2013	Feb	Yucatán	12.8
2013	Feb	Zacatecas	0.4
2013	Feb	Nacional	6.4
2013	Mar	Aguascalientes	0.4
2013	Mar	Baja.California	6.3
2013	Mar	Baja.California.Sur	0.8
2013	Mar	Campeche	7
2013	Mar	Ciudad.de.México	2.3
2013	Mar	Coahuila	1.7
2013	Mar	Colima	6.6
2013	Mar	Chiapas	15.7
2013	Mar	Chihuahua	1.1
2013	Mar	Durango	0.1
2013	Mar	Guanajuato	2.4
2013	Mar	Guerrero	7.5
2013	Mar	Hidalgo	8.7
2013	Mar	Jalisco	2.2
2013	Mar	Estado.de.México	7.7
2013	Mar	Michoacán	10.3
2013	Mar	Morelos	8.9
2013	Mar	Nayarit	0.5
2013	Mar	Nuevo.León	6.6
2013	Mar	Oaxaca	12.1
2013	Mar	Puebla	16.3
2013	Mar	Querétaro	5.9
2013	Mar	Quintana.Roo	39.1
2013	Mar	San.Luis.Potosí	10
2013	Mar	Sinaloa	0.2
2013	Mar	Sonora	2.2
2013	Mar	Tabasco	48.7
2013	Mar	Tamaulipas	9.6
2013	Mar	Tlaxcala	8
2013	Mar	Veracruz	30.8
2013	Mar	Yucatán	10.7
2013	Mar	Zacatecas	0.4
2013	Mar	Nacional	7.1
2013	Abr	Aguascalientes	0.2
2013	Abr	Baja.California	0.4
2013	Abr	Baja.California.Sur	0.1
2013	Abr	Campeche	19.5
2013	Abr	Ciudad.de.México	15.6
2013	Abr	Coahuila	12.3
2013	Abr	Colima	0.1
2013	Abr	Chiapas	29.6
2013	Abr	Chihuahua	0.5
2013	Abr	Durango	0.3
2013	Abr	Guanajuato	1
2013	Abr	Guerrero	7.1
2013	Abr	Hidalgo	9.8
2013	Abr	Jalisco	0.1
2013	Abr	Estado.de.México	11.9
2013	Abr	Michoacán	0.9
2013	Abr	Morelos	6.5
2013	Abr	Nayarit	1
2013	Abr	Nuevo.León	27.2
2013	Abr	Oaxaca	13.6
2013	Abr	Puebla	20.5
2013	Abr	Querétaro	7.4
2013	Abr	Quintana.Roo	18.6
2013	Abr	San.Luis.Potosí	2.7
2013	Abr	Sinaloa	0.2
2013	Abr	Sonora	1
2013	Abr	Tabasco	37.1
2013	Abr	Tamaulipas	28.2
2013	Abr	Tlaxcala	16.3
2013	Abr	Veracruz	19.1
2013	Abr	Yucatán	37
2013	Abr	Zacatecas	0.8
2013	Abr	Nacional	9
2013	May	Aguascalientes	18.9
2013	May	Baja.California	3.4
2013	May	Baja.California.Sur	1.2
2013	May	Campeche	119.7
2013	May	Ciudad.de.México	52.8
2013	May	Coahuila	44.1
2013	May	Colima	2.8
2013	May	Chiapas	214.6
2013	May	Chihuahua	7.6
2013	May	Durango	4.7
2013	May	Guanajuato	27
2013	May	Guerrero	69.6
2013	May	Hidalgo	53.2
2013	May	Jalisco	18.4
2013	May	Estado.de.México	56.9
2013	May	Michoacán	24.8
2013	May	Morelos	144.5
2013	May	Nayarit	5.1
2013	May	Nuevo.León	76
2013	May	Oaxaca	73.9
2013	May	Puebla	92.5
2013	May	Querétaro	41.2
2013	May	Quintana.Roo	77.9
2013	May	San.Luis.Potosí	42.8
2013	May	Sinaloa	1.2
2013	May	Sonora	0.9
2013	May	Tabasco	141.3
2013	May	Tamaulipas	55.2
2013	May	Tlaxcala	69.1
2013	May	Veracruz	120.3
2013	May	Yucatán	72.5
2013	May	Zacatecas	14.2
2013	May	Nacional	43.9
2013	Jun	Aguascalientes	75.4
2013	Jun	Baja.California	3.8
2013	Jun	Baja.California.Sur	4.1
2013	Jun	Campeche	248.8
2013	Jun	Ciudad.de.México	107.1
2013	Jun	Coahuila	52.4
2013	Jun	Colima	124.2
2013	Jun	Chiapas	339.3
2013	Jun	Chihuahua	52.1
2013	Jun	Durango	26.7
2013	Jun	Guanajuato	94.6
2013	Jun	Guerrero	195.7
2013	Jun	Hidalgo	100
2013	Jun	Jalisco	114.4
2013	Jun	Estado.de.México	124.2
2013	Jun	Michoacán	122.9
2013	Jun	Morelos	262.5
2013	Jun	Nayarit	151.4
2013	Jun	Nuevo.León	47.5
2013	Jun	Oaxaca	187.9
2013	Jun	Puebla	204.5
2013	Jun	Querétaro	89.2
2013	Jun	Quintana.Roo	254.7
2013	Jun	San.Luis.Potosí	87.5
2013	Jun	Sinaloa	35.7
2013	Jun	Sonora	9.7
2013	Jun	Tabasco	266.1
2013	Jun	Tamaulipas	100.8
2013	Jun	Tlaxcala	117.7
2013	Jun	Veracruz	254.6
2013	Jun	Yucatán	216.9
2013	Jun	Zacatecas	54.6
2013	Jun	Nacional	103.2
2013	Jul	Aguascalientes	205.7
2013	Jul	Baja.California	30.6
2013	Jul	Baja.California.Sur	18.3
2013	Jul	Campeche	215.1
2013	Jul	Ciudad.de.México	113.8
2013	Jul	Coahuila	76.5
2013	Jul	Colima	239.1
2013	Jul	Chiapas	248.4
2013	Jul	Chihuahua	204.9
2013	Jul	Durango	147.4
2013	Jul	Guanajuato	214.8
2013	Jul	Guerrero	154.4
2013	Jul	Hidalgo	100.5
2013	Jul	Jalisco	223.6
2013	Jul	Estado.de.México	161.1
2013	Jul	Michoacán	234.6
2013	Jul	Morelos	254
2013	Jul	Nayarit	216.7
2013	Jul	Nuevo.León	72.1
2013	Jul	Oaxaca	133.5
2013	Jul	Puebla	203.2
2013	Jul	Querétaro	159.3
2013	Jul	Quintana.Roo	208.7
2013	Jul	San.Luis.Potosí	102.1
2013	Jul	Sinaloa	169.4
2013	Jul	Sonora	148.3
2013	Jul	Tabasco	230.1
2013	Jul	Tamaulipas	94.4
2013	Jul	Tlaxcala	161
2013	Jul	Veracruz	158.7
2013	Jul	Yucatán	154.7
2013	Jul	Zacatecas	158.5
2013	Jul	Nacional	152.6
2013	Ago	Aguascalientes	80.1
2013	Ago	Baja.California	31.6
2013	Ago	Baja.California.Sur	65.8
2013	Ago	Campeche	259
2013	Ago	Ciudad.de.México	130.3
2013	Ago	Coahuila	28
2013	Ago	Colima	300
2013	Ago	Chiapas	309.9
2013	Ago	Chihuahua	99.1
2013	Ago	Durango	89.4
2013	Ago	Guanajuato	107.1
2013	Ago	Guerrero	156.3
2013	Ago	Hidalgo	116.7
2013	Ago	Jalisco	153.9
2013	Ago	Estado.de.México	133
2013	Ago	Michoacán	160.9
2013	Ago	Morelos	256.3
2013	Ago	Nayarit	289.9
2013	Ago	Nuevo.León	51.3
2013	Ago	Oaxaca	204.2
2013	Ago	Puebla	227.9
2013	Ago	Querétaro	116.6
2013	Ago	Quintana.Roo	220.7
2013	Ago	San.Luis.Potosí	134.8
2013	Ago	Sinaloa	197.2
2013	Ago	Sonora	97.3
2013	Ago	Tabasco	297.5
2013	Ago	Tamaulipas	132.9
2013	Ago	Tlaxcala	96.2
2013	Ago	Veracruz	265.2
2013	Ago	Yucatán	205.6
2013	Ago	Zacatecas	79.6
2013	Ago	Nacional	135.8
2013	Sep	Aguascalientes	154.3
2013	Sep	Baja.California	33.5
2013	Sep	Baja.California.Sur	54.1
2013	Sep	Campeche	216.6
2013	Sep	Ciudad.de.México	169.7
2013	Sep	Coahuila	121.2
2013	Sep	Colima	731.1
2013	Sep	Chiapas	394.9
2013	Sep	Chihuahua	103
2013	Sep	Durango	138.5
2013	Sep	Guanajuato	185.9
2013	Sep	Guerrero	535.2
2013	Sep	Hidalgo	218.9
2013	Sep	Jalisco	304.8
2013	Sep	Estado.de.México	221.9
2013	Sep	Michoacán	359.4
2013	Sep	Morelos	393.9
2013	Sep	Nayarit	324.2
2013	Sep	Nuevo.León	291.3
2013	Sep	Oaxaca	409.4
2013	Sep	Puebla	349.1
2013	Sep	Querétaro	203
2013	Sep	Quintana.Roo	377.4
2013	Sep	San.Luis.Potosí	260.9
2013	Sep	Sinaloa	298.6
2013	Sep	Sonora	81
2013	Sep	Tabasco	276.3
2013	Sep	Tamaulipas	402.8
2013	Sep	Tlaxcala	202.8
2013	Sep	Veracruz	408.6
2013	Sep	Yucatán	270.1
2013	Sep	Zacatecas	144.5
2013	Sep	Nacional	227.3
2013	Oct	Aguascalientes	45.3
2013	Oct	Baja.California	13.4
2013	Oct	Baja.California.Sur	56.3
2013	Oct	Campeche	171.5
2013	Oct	Ciudad.de.México	64.3
2013	Oct	Coahuila	40.1
2013	Oct	Colima	124.6
2013	Oct	Chiapas	299.5
2013	Oct	Chihuahua	33.9
2013	Oct	Durango	19.3
2013	Oct	Guanajuato	47.3
2013	Oct	Guerrero	103.2
2013	Oct	Hidalgo	79.4
2013	Oct	Jalisco	60.2
2013	Oct	Estado.de.México	71.7
2013	Oct	Michoacán	74.1
2013	Oct	Morelos	114.5
2013	Oct	Nayarit	32.9
2013	Oct	Nuevo.León	29.7
2013	Oct	Oaxaca	98.1
2013	Oct	Puebla	125.2
2013	Oct	Querétaro	64.3
2013	Oct	Quintana.Roo	235.8
2013	Oct	San.Luis.Potosí	61.5
2013	Oct	Sinaloa	16.1
2013	Oct	Sonora	25.1
2013	Oct	Tabasco	378.4
2013	Oct	Tamaulipas	43.2
2013	Oct	Tlaxcala	81.3
2013	Oct	Veracruz	225.6
2013	Oct	Yucatán	177.1
2013	Oct	Zacatecas	48.9
2013	Oct	Nacional	77.6
2013	Nov	Aguascalientes	35.2
2013	Nov	Baja.California	17.4
2013	Nov	Baja.California.Sur	12.8
2013	Nov	Campeche	189
2013	Nov	Ciudad.de.México	36.1
2013	Nov	Coahuila	33.1
2013	Nov	Colima	176.5
2013	Nov	Chiapas	193.2
2013	Nov	Chihuahua	45.9
2013	Nov	Durango	59.9
2013	Nov	Guanajuato	32.5
2013	Nov	Guerrero	29.9
2013	Nov	Hidalgo	66.7
2013	Nov	Jalisco	60
2013	Nov	Estado.de.México	42.1
2013	Nov	Michoacán	37.6
2013	Nov	Morelos	70.4
2013	Nov	Nayarit	91.4
2013	Nov	Nuevo.León	50
2013	Nov	Oaxaca	61.8
2013	Nov	Puebla	104.9
2013	Nov	Querétaro	55.4
2013	Nov	Quintana.Roo	246
2013	Nov	San.Luis.Potosí	75
2013	Nov	Sinaloa	91.1
2013	Nov	Sonora	28.6
2013	Nov	Tabasco	455.8
2013	Nov	Tamaulipas	88.6
2013	Nov	Tlaxcala	42.4
2013	Nov	Veracruz	243.7
2013	Nov	Yucatán	135.6
2013	Nov	Zacatecas	37.6
2013	Nov	Nacional	76.2
2013	Dic	Aguascalientes	89.3
2013	Dic	Baja.California	12.3
2013	Dic	Baja.California.Sur	6.3
2013	Dic	Campeche	123.1
2013	Dic	Ciudad.de.México	2.5
2013	Dic	Coahuila	17
2013	Dic	Colima	74.1
2013	Dic	Chiapas	157.8
2013	Dic	Chihuahua	49.6
2013	Dic	Durango	22.9
2013	Dic	Guanajuato	37.9
2013	Dic	Guerrero	4.4
2013	Dic	Hidalgo	26.8
2013	Dic	Jalisco	79
2013	Dic	Estado.de.México	7.6
2013	Dic	Michoacán	32.1
2013	Dic	Morelos	2.1
2013	Dic	Nayarit	77.3
2013	Dic	Nuevo.León	74.5
2013	Dic	Oaxaca	19.9
2013	Dic	Puebla	26
2013	Dic	Querétaro	29.3
2013	Dic	Quintana.Roo	127.6
2013	Dic	San.Luis.Potosí	70.9
2013	Dic	Sinaloa	32.9
2013	Dic	Sonora	28.4
2013	Dic	Tabasco	460.5
2013	Dic	Tamaulipas	100.9
2013	Dic	Tlaxcala	17.4
2013	Dic	Veracruz	77
2013	Dic	Yucatán	69.1
2013	Dic	Zacatecas	64.1
2013	Dic	Nacional	55.1
2014	Ene	Aguascalientes	5.8
2014	Ene	Baja.California	3.6
2014	Ene	Baja.California.Sur	2.3
2014	Ene	Campeche	83.3
2014	Ene	Ciudad.de.México	0.4
2014	Ene	Coahuila	4.6
2014	Ene	Colima	3.8
